Country,ISO2,Metro Area / City,Admin Region,Longitude,Latitude,Population,Population Proper,Capital Status,Source Country Name,Source URL
China,CN,Zhuhai,Guangdong,113.5719,22.2742,"2,439,585","2,439,585",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Baoshan,Yunnan,99.169,25.1211,"2,431,211","2,431,211",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yingkou,Liaoning,122.2297,40.6653,"2,428,534","2,428,534",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Lianshan,Liaoning,120.8533,40.7643,"2,426,000","2,426,000",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yunfu,Guangdong,112.0353,22.9242,"2,383,350","2,383,350",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Luoyang,Henan,112.4245,34.6587,"2,372,572","2,372,572",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Luohe,Henan,114.0109,33.583,"2,367,490","2,367,490",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yan’an,Shaanxi,109.4863,36.5952,"2,282,581","2,282,581",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Changping,Beijing,116.2255,40.2197,"2,269,487","2,269,487",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Nantong,Jiangsu,120.8873,31.9829,"2,261,383","2,261,383",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Lincang,Yunnan,100.0871,23.8864,"2,257,991","2,257,991",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yuxi,Yunnan,102.5432,24.3495,"2,249,502","2,249,502",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Laibin,Guangxi,109.2333,23.7333,"2,233,900","2,233,900",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Qinbaling,Gansu,107.64,35.7278,"2,211,191","2,211,191",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Jincheng,Shanxi,112.8483,35.4906,"2,194,545","2,194,545",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Shengli,Shandong,118.4667,37.45,"2,193,518","2,193,518",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Gaoping,Sichuan,106.1029,30.7758,"2,174,000","2,174,000",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Taizhou,Zhejiang,121.4221,28.6583,"2,162,461","2,162,461",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Ma’anshan,Anhui,118.5101,31.6858,"2,159,930","2,159,930",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Puning,Guangdong,116.1586,23.2993,"2,118,200","2,118,200",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Chongzuo,Guangxi,107.3667,22.4167,"2,099,400","2,099,400",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Hezhou,Guangxi,111.5478,24.4164,"2,072,600","2,072,600",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Pingliang,Gansu,106.6819,35.5412,"2,068,033","2,068,033",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Qingyang,Fujian,118.5792,24.8141,"2,061,600","2,061,600",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Shangzhou,Shaanxi,109.9244,33.868,"2,041,231","2,041,231",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Sanmenxia,Henan,111.195,34.7736,"2,034,872","2,034,872",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Baicheng,Jilin,122.832,45.6148,"2,032,356","2,032,356",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Huaibei,Anhui,116.789,33.9562,"1,970,265","1,970,265",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Pingxiang,Jiangxi,113.85,27.6333,"1,933,200","1,933,200",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Songjiang,Shanghai,121.2291,31.0152,"1,909,713","1,909,713",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yinchuan,Ningxia,106.225,38.485,"1,901,793","1,901,793",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Jixi,Heilongjiang,130.965,45.2937,"1,862,165","1,862,165",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Fushun,Liaoning,123.8917,41.8708,"1,861,372","1,861,372",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yiwu,Zhejiang,120.0698,29.3081,"1,859,390","1,859,390",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Liaoyang,Liaoning,123.1772,41.2643,"1,858,768","1,858,768",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Beihai,Guangxi,109.1,21.4667,"1,853,227","1,853,227",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Xushan,Zhejiang,121.2665,30.1697,"1,829,488","1,829,488",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Fuxin,Liaoning,121.6486,42.0127,"1,819,339","1,819,339",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Wuwei,Gansu,102.6329,37.9278,"1,815,059","1,815,059",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Shuyangzha,Jiangsu,118.7333,34.1,"1,770,000","1,770,000",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Shuozhou,Shanxi,112.4292,39.3408,"1,714,857","1,714,857",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Benxi,Liaoning,123.761,41.292,"1,709,538","1,709,538",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Baiyin,Gansu,104.1766,36.5448,"1,708,751","1,708,751",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Sanzhou,Chongqing,108.431,30.7458,"1,680,000","1,680,000",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Changshu,Jiangsu,120.7333,31.65,"1,677,050","1,677,050",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Jingdezhen,Jiangxi,117.2036,29.2942,"1,673,200","1,673,200",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Jiangyin,Jiangsu,120.2653,31.9087,"1,595,138","1,285,785",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Chengtangcun,Shandong,117.15,35.0833,"1,574,648","1,574,648",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Huzhou,Zhejiang,120.0875,30.8925,"1,558,826","1,558,826",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Zhangjiajie,Hunan,110.4844,29.1255,"1,537,900","1,537,900",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Rui’an,Zhejiang,120.6526,27.778,"1,520,386","1,520,386",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Jiaxing,Zhejiang,120.75,30.7522,"1,518,654","1,518,654",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Guiping,Guangxi,110.0833,23.4,"1,511,011","1,511,011",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Lianjiang,Guangdong,110.2794,21.6146,"1,509,400","1,509,400",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yucheng,Sichuan,103.0007,29.9888,"1,507,258","1,507,258",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Leizhou,Guangdong,110.0806,20.9147,"1,494,700","1,494,700",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Jinhua,Zhejiang,119.6494,29.1046,"1,463,990","1,463,990",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Shuangyashan,Heilongjiang,131.1545,46.6388,"1,462,626","1,462,626",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Pizhou,Jiangsu,118.0097,34.3422,"1,462,563","1,462,563",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Guankou,Hunan,113.6375,28.1675,"1,429,384","1,429,384",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Guyuan,Ningxia,106.2782,36.008,"1,426,000","1,426,000",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Wenling,Zhejiang,121.3718,28.3797,"1,416,199","1,416,199",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Gaozhou,Guangdong,110.8481,21.9135,"1,414,100","1,414,100",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Fuqing,Fujian,119.3735,25.7232,"1,390,487","1,390,487",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Wuzhong,Ningxia,106.1919,37.9874,"1,382,713","1,382,713",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Chizhou,Anhui,117.4849,30.6583,"1,342,764","1,342,764",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Xintai,Shandong,117.78,35.91,"1,338,254","1,338,254",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Liangshi,Hunan,111.7351,27.2578,"1,335,900","1,335,900",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Huangshan,Anhui,118.3151,29.7132,"1,330,565","1,330,565",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yangquan,Shanxi,113.5762,37.8576,"1,318,505","1,318,505",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Tongling,Anhui,117.8114,30.9456,"1,311,726","1,311,726",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Wusong,Anhui,117.7833,30.95,"1,311,726","1,311,726",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yushu,Jilin,126.5451,44.8249,"1,304,436","1,304,436",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Kuaidamao,Jilin,125.9471,41.7302,"1,302,778","1,302,778",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Huazhou,Guangdong,110.6294,21.654,"1,302,100","1,302,100",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Baishan,Jilin,126.4179,41.9377,"1,296,127","1,296,127",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Haicheng,Liaoning,122.7474,40.8523,"1,293,877","1,293,877",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Heihe,Heilongjiang,127.506,50.2431,"1,286,401","1,286,401",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yicheng,Jiangsu,119.8239,31.3697,"1,285,785","1,285,785",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Xiantao,Hubei,113.4,30.3833,"1,268,715","1,268,715",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Huaiyin,Jiangsu,119.0192,33.5886,"1,264,000","1,264,000",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yongcheng,Henan,116.4459,33.9317,"1,256,409","1,256,409",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yuyao,Zhejiang,121.1546,30.0372,"1,254,032","1,254,032",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Dayan,Yunnan,100.2208,26.8808,"1,253,878","1,253,878",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Laiwu,Shandong,117.6667,36.1833,"1,248,636","1,248,636",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Huazhou,Henan,112.079,32.6832,"1,247,807","1,247,807",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Jingling,Hubei,113.1667,30.6667,"1,247,400","1,247,400",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Zhuji,Zhejiang,120.2314,29.7169,"1,218,072","1,218,072",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Dadukou,Sichuan,101.7149,26.5849,"1,214,121","1,214,121",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Lingcheng,Guangxi,110.35,22.7,"1,211,637","1,211,637",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Xinyu,Jiangxi,114.9242,27.795,"1,202,499","1,202,499",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Zhangye,Gansu,100.4553,38.9355,"1,199,515","1,199,515",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Pingdu,Shandong,119.9556,36.7833,"1,191,348","1,191,348",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Rongcheng,Yunnan,104.0966,26.2312,"1,189,813","1,189,813",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Liaoyuan,Jilin,125.1381,42.8976,"1,176,239","1,176,239",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yingtan,Jiangxi,117,28.2333,"1,175,000","1,175,000",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Xinhualu,Henan,113.7249,34.3962,"1,172,237","1,172,237",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Dingzhou,Hebei,114.9845,38.5158,"1,165,182","1,165,182",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Shouguang,Shandong,118.7333,36.8833,"1,163,364","1,163,364",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Lianyuan,Hunan,111.6659,27.6961,"1,162,928","1,162,928",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Rongcheng,Hubei,112.9019,29.8239,"1,162,770","1,162,770",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Kaiyuan,Henan,113.8153,36.0656,"1,160,000","1,160,000",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Leiyang,Hunan,112.8457,26.4179,"1,151,554","1,151,554",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yichun,Heilongjiang,128.8893,47.7235,"1,148,126","1,148,126",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Shaoyang,Jiangsu,119.8404,32.9387,"1,128,204","1,128,204",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Jiancheng,Sichuan,104.5465,30.3931,"1,117,265","1,117,265",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Sanya,Hainan,109.5036,18.2533,"1,116,100","1,031,396",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Linhai,Zhejiang,121.1409,28.8523,"1,114,146","1,114,146",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yingchuan,Henan,113.4733,34.1511,"1,109,782","1,109,782",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Xibeijie,Gansu,98.5049,39.737,"1,095,947","1,095,947",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Hanchuan,Hubei,113.8274,30.652,"1,092,700","1,092,700",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Gongzhuling,Jilin,124.8088,43.5036,"1,092,692","1,092,692",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Dongyang,Zhejiang,120.2282,29.2785,"1,087,950","1,087,950",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Ezhou,Hubei,114.8842,30.3972,"1,079,353","1,079,353",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Zhufeng,Shandong,119.4167,36,"1,078,178","1,078,178",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Xiashi,Zhejiang,120.6833,30.5333,"1,076,199","1,076,199",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Zhongwei,Ningxia,105.1884,37.5139,"1,067,336","1,067,336",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Xishan,Hunan,113.4946,27.6609,"1,060,000","1,060,000",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Hegang,Heilongjiang,130.2775,47.3139,"1,058,665","1,058,665",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Fangchenggang,Guangxi,108.3,21.6,"1,046,068","1,046,068",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Wutong,Zhejiang,120.5474,30.6326,"1,029,754","1,029,754",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Wafangdian,Liaoning,121.9972,39.6271,"1,024,876","1,024,876",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Zhongxiang,Hubei,112.5853,31.169,"1,022,514","1,022,514",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Xinyi,Guangdong,110.9369,22.3559,"1,014,577","1,014,577",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Zaoyang,Hubei,112.7581,32.1287,"1,004,741","1,004,741",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Xingyi,Guizhou,104.9011,25.091,"1,004,132","1,004,132",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Shuizhai,Henan,114.8994,33.4433,"1,003,698","1,003,698",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Shache,Xinjiang,77.2406,38.4167,"851,374","851,374",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yuci,Shanxi,112.7319,37.6803,"840,000","840,000",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Fuyang,Zhejiang,119.9519,30.0533,"771,000","771,000",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Zhangjiakou Shi Xuanhua Qu,Hebei,115.0447,40.6103,"409,745","409,745",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Xujing,Shanghai,121.432,31.076,"211,590","211,590",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Jinghai,Tianjin,116.9168,38.9295,"154,325","154,325",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Xianshuigu,Tianjin,117.3887,38.9785,"148,602","148,602",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Xinjing,Shanghai,121.368,31.2141,"146,776","146,776",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Shiyan,Guangdong,113.8633,23.1251,"122,802","122,802",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Tumen,Jilin,129.8425,42.9661,"121,000","121,000",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Tianmu,Tianjin,117.1431,39.2003,"116,084","116,084",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Mazhang,Guangdong,110.3221,21.2757,"107,819","107,819",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
Russia,RU,Moscow,Moskva,37.6175,55.7506,"17,332,000","13,200,000",primary,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Saint Petersburg,Sankt-Peterburg,30.3167,59.95,"5,601,911","5,601,911",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Novosibirsk,Novosibirskaya Oblast’,82.9167,55.0333,"1,637,266","1,637,266",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Yekaterinburg,Sverdlovskaya Oblast’,60.6128,56.8356,"1,468,833","1,468,833",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Kazan,Tatarstan,49.1144,55.7908,"1,329,825","1,329,825",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Nizhniy Novgorod,Nizhegorodskaya Oblast’,44.0075,56.3269,"1,198,245","1,198,245",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Chelyabinsk,Chelyabinskaya Oblast’,61.4,55.15,"1,176,770","1,176,770",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Krasnodar,Krasnodarskiy Kray,38.9833,45.0333,"1,154,885","1,154,885",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Samara,Samarskaya Oblast’,50.1167,53.1833,"1,154,223","1,154,223",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Ufa,Bashkortostan,55.9475,54.7261,"1,144,809","1,144,809",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Rostov,Rostovskaya Oblast’,39.71,47.2225,"1,143,123","1,143,123",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Omsk,Omskaya Oblast’,73.3833,54.9667,"1,101,367","1,101,367",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Krasnoyarsk,Krasnoyarskiy Kray,92.8719,56.0089,"1,092,851","1,092,851",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Voronezh,Voronezhskaya Oblast’,39.2106,51.6717,"1,041,722","1,041,722",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Perm,Permskiy Kray,56.2489,58.0139,"1,027,518","1,027,518",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Volgograd,Volgogradskaya Oblast’,44.5147,48.7086,"1,012,219","1,012,219",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Tyumen,Tyumenskaya Oblast’,65.5333,57.15,"872,077","872,077",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Saratov,Saratovskaya Oblast’,46.035,51.53,"838,042","838,042",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Tolyatti,Samarskaya Oblast’,49.4167,53.5167,"662,683","662,683",minor,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Makhachkala,Dagestan,47.505,42.9825,"662,660","662,660",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Barnaul,Altayskiy Kray,83.7872,53.3567,"621,598","621,598",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Izhevsk,Udmurtiya,53.2167,56.85,"616,297","616,297",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Khabarovsk,Khabarovskiy Kray,135.0667,48.4833,"615,600","615,600",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Ulyanovsk,Ul’yanovskaya Oblast’,48.3667,54.3167,"612,516","612,516",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Irkutsk,Irkutskaya Oblast’,104.28,52.2892,"605,708","605,708",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Vladivostok,Primorskiy Kray,131.8853,43.115,"591,628","591,628",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Yaroslavl,Yaroslavskaya Oblast’,39.8933,57.6264,"567,443","567,443",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Naberezhnyye Chelny,Tatarstan,52.3697,55.7149,"548,221","548,221",minor,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Tomsk,Tomskaya Oblast’,84.9522,56.4886,"544,566","544,566",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Kemerovo,Kemerovskaya Oblast’,86.0667,55.3333,"542,928","542,928",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Orenburg,Orenburgskaya Oblast’,55.1,51.7667,"536,515","536,515",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Balashikha,Moskovskaya Oblast’,37.95,55.8,"530,311","530,311",minor,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Novokuznetsk,Kemerovskaya Oblast’,87.1167,53.75,"528,747","528,747",minor,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Ryazan,Ryazanskaya Oblast’,39.7425,54.63,"519,315","519,315",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Cheboksary,Chuvashiya,47.25,56.1333,"497,061","497,061",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Kaliningrad,Kaliningradskaya Oblast’,20.5,54.7167,"488,690","488,690",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Penza,Penzenskaya Oblast’,45,53.2,"487,978","487,978",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Lipetsk,Lipetskaya Oblast’,39.6,52.6167,"483,040","483,040",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Kirov,Kirovskaya Oblast’,49.65,58.6,"475,871","475,871",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Tula,Tul’skaya Oblast’,37.6167,54.2,"466,609","466,609",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Astrakhan,Astrakhanskaya Oblast’,48.035,46.35,"465,990","465,990",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Stavropol,Stavropol’skiy Kray,41.9833,45.05,"450,680","450,680",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Sochi,Krasnodarskiy Kray,39.7203,43.5853,"445,149","445,149",minor,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Ulan-Ude,Buryatiya,107.6064,51.8272,"435,067","435,067",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Kursk,Kurskaya Oblast’,36.1872,51.7372,"434,696","434,696",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Surgut,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,73.4333,61.25,"420,347","420,347",minor,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Tver,Tverskaya Oblast’,35.9219,56.8578,"412,806","412,806",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Magnitogorsk,Chelyabinskaya Oblast’,59.0333,53.3833,"408,487","408,487",minor,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
Russia,RU,Bryansk,Bryanskaya Oblast’,34.3667,53.2425,"373,310","373,310",admin,Russia,https://simplemaps.com/static/data/country-cities/ru/ru.csv
